action,recommendedCollection,reviewDecision,reason,sourceCategory,sourceSlug,id,name,price,availability,imageCount,localImages,sourceUrl,importStatus,importedAt,websitePath
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","moon-corner-table-center-table","MOON CORNER TABLE â€“ CENTER TABLE","14999","In stock","1","images/moon-corner-table-center-table/moon-corner-center-table-betterhomeindia.jpg","https://www.betterhomeindia.com/product/moon-corner-table-center-table/","imported","2026-05-27T19:50:45.903Z","/products/moon-corner-table-center-table"
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Cafe Furniture","cafe-furniture","ciza-lobby-set-cafe-furniture","Ciza Lobby Set â€“ Cafe Furniture","29499","In stock","1","images/ciza-lobby-set-cafe-furniture/Ciza-Lobby-Set-Cafe-Furniture.jpg","https://www.betterhomeindia.com/product/ciza-lobby-set-cafe-furniture/","not yet imported","",""
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","vico-lobby-set-garden-set","VICO LOBBYSET â€“ GARDEN SET","63000","In stock","1","images/vico-lobby-set-garden-set/better_home_7.jpg","https://www.betterhomeindia.com/product/vico-lobby-set-garden-set/","not yet imported","",""
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","g-corner-table-center-table","G CORNER TABLE â€“ CENTER TABLE","12999","In stock","1","images/g-corner-table-center-table/g-corner-center-table-betterhomeindia.jpg","https://www.betterhomeindia.com/product/g-corner-table-center-table/","imported","2026-05-27T19:50:45.903Z","/products/g-corner-table-center-table"
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","z-corner-table-center-table","Z CORNER TABLE â€“ CENTER TABLE","12999","In stock","1","images/z-corner-table-center-table/z-corner-center-table-betterhomeindia.jpg","https://www.betterhomeindia.com/product/z-corner-table-center-table/","imported","2026-05-27T19:50:45.903Z","/products/z-corner-table-center-table"
"review","swings","","Would need Swings/Jhula category if kept","Swing & Zula","swing-zula","pingo-swing-zula","PINGO â€“ SWING & ZULA","21000","In stock","1","images/pingo-swing-zula/pingo-swing-betterhomeindia.jpg","https://www.betterhomeindia.com/product/pingo-swing-zula/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","platinum-plastic-chair-plastic-furniture","PLATINUM PLASTIC CHAIR â€“ PLASTIC FURNITURE","2500","In stock","1","images/platinum-plastic-chair-plastic-furniture/platinum-plastic-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/platinum-plastic-chair-plastic-furniture/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","delhi-plastic-chair-plastic-furniture","DELHI PLASTIC CHAIR â€“ PLASTIC FURNITURE","5000","In stock","1","images/delhi-plastic-chair-plastic-furniture/delhi-plastic-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/delhi-plastic-chair-plastic-furniture/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","apple-plastic-chair-plastic-furniture","Apple Plastic Chair- Plastic Furniture","4500","In stock","1","images/apple-plastic-chair-plastic-furniture/apple-plastic-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/apple-plastic-chair-plastic-furniture/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","spine-care-plastic-chair","SPINE CARE â€“ PLASTIC CHAIR","2500","In stock","1","images/spine-care-plastic-chair/spinecare-plastic-chair-betterthomeindia.jpg","https://www.betterhomeindia.com/product/spine-care-plastic-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","moto-plastic-chair-plastic-furniture","MOTO PLASTIC CHAIR â€“ PLASTIC FURNITURE","3499","In stock","1","images/moto-plastic-chair-plastic-furniture/moto-plastic-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/moto-plastic-chair-plastic-furniture/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Cafe Furniture","cafe-furniture","bella-plastic-chair-cafe-furniture","Bella Plastic Chair â€“ Cafe Furniture","4499","In stock","1","images/bella-plastic-chair-cafe-furniture/Bella-Plastic-Chair-Cafe-Furniture.jpg","https://www.betterhomeindia.com/product/bella-plastic-chair-cafe-furniture/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Cafe Furniture","cafe-furniture","maple-plastic-chair-cafe-furniture","MAPLE PLASTIC CHAIR â€“ CAFE FURNITURE","5500","In stock","1","images/maple-plastic-chair-cafe-furniture/MAPLE-PLASTIC-CHAIR-CAFE-FURNITURE.jpg","https://www.betterhomeindia.com/product/maple-plastic-chair-cafe-furniture/","not yet imported","",""
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","texa-sliding-cupboard-wardrobe","Texa Sliding Cupboard â€“ Wardrobe","45000","In stock","1","images/texa-sliding-cupboard-wardrobe/Texa-Sliding-Cupboard-Wardrobe.jpg","https://www.betterhomeindia.com/product/texa-sliding-cupboard-wardrobe/","imported","2026-05-27T19:50:45.903Z","/products/texa-sliding-cupboard-wardrobe"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","hox-sliding-cupboard-warddrob","HOX SLIDING CUPBOARD â€“ WARDROBE","45000","In stock","1","images/hox-sliding-cupboard-warddrob/HOX-SLIDING-CUPBOARD-WARDROBE.jpg","https://www.betterhomeindia.com/product/hox-sliding-cupboard-warddrob/","imported","2026-05-27T19:50:45.903Z","/products/hox-sliding-cupboard-warddrob"
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","truzo-sliding-cupboard-wardrobe","Truzo Sliding Cupboard â€“ Wardrobe","36999","In stock","1","images/truzo-sliding-cupboard-wardrobe/Truzo-Sliding-Cupboard-Wardrobe.jpg","https://www.betterhomeindia.com/product/truzo-sliding-cupboard-wardrobe/","imported","2026-05-27T19:50:45.903Z","/products/truzo-sliding-cupboard-wardrobe"
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","xora-dining-table","XORA â€“ DINING TABLE","50499","In stock","1","images/xora-dining-table/xora-diningtable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/xora-dining-table/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","xenon-dining-table","XENON â€“ DINING TABLE","42499","In stock","1","images/xenon-dining-table/xenon-diningtable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/xenon-dining-table/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","wilcy-dining-table","WILCY â€“ DINING TABLE","50499","In stock","1","images/wilcy-dining-table/wilcy-diningtable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/wilcy-dining-table/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","senorita-dining-table","SENORITA â€“ DINING TABLE","54999","In stock","1","images/senorita-dining-table/senorita-diningtable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/senorita-dining-table/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","noor-dining-table","Noor â€“ Dining Table","47499","In stock","1","images/noor-dining-table/noor-diningtable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/noor-dining-table/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","jenish-dining-table","JENISH â€“ DINING TABLE","40999","In stock","1","images/jenish-dining-table/jenis-diningtable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/jenish-dining-table/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","austin-sofaset","Austin â€“ Sofaset","76999","In stock","1","images/austin-sofaset/austin-betterhomeindia-700x354-1.png","https://www.betterhomeindia.com/product/austin-sofaset/","imported","2026-05-27T19:50:45.903Z","/products/austin-sofaset"
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","wallstreet-sofaset","WALLSTREET â€“ SOFASET","86999","In stock","1","images/wallstreet-sofaset/wallstreet-sofaset-betterhomeindia-430x430-1.jpg","https://www.betterhomeindia.com/product/wallstreet-sofaset/","imported","2026-05-27T19:50:45.903Z","/products/wallstreet-sofaset"
"review","swings","","Would need Swings/Jhula category if kept","Swing & Zula","swing-zula","deza-swing","DEZA â€“ SWING","22000","In stock","1","images/deza-swing/Deza-Swing-Zula-Designer-Garden-Outdoor-Furniture-in-Ahmedabad.jpg","https://www.betterhomeindia.com/product/deza-swing/","not yet imported","",""
"review","swings","","Would need Swings/Jhula category if kept","Swing & Zula","swing-zula","jena-swing","JENA â€“ SWING","18999","In stock","1","images/jena-swing/Jena-Swing-Zula-Stylish-Garden-Outdoor-Furniture-in-Ahmedabad.jpg","https://www.betterhomeindia.com/product/jena-swing/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","zest-revolving-chair","ZEST â€“ REVOLVING CHAIR","7999","In stock","1","images/zest-revolving-chair/jest-revolving-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/zest-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","zebra-revolving-chair","ZEBRA â€“ REVOLVING CHAIR","8499","In stock","1","images/zebra-revolving-chair/zebra-revolving-chair-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/zebra-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","creeza-revolving-chair","CREEZA â€“ REVOLVING CHAIR","7999","In stock","1","images/creeza-revolving-chair/creeza-revolving-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/creeza-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","sizo-revolving-chair","SIZO â€“ REVOLVING CHAIR","8499","In stock","1","images/sizo-revolving-chair/sizo-revolvingchair-betterhomeindia-1.jpg","https://www.betterhomeindia.com/product/sizo-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","myra-revolving-chair","MYRA â€“ REVOLVING CHAIR","9499","In stock","1","images/myra-revolving-chair/myra-betterhomeindia.png","https://www.betterhomeindia.com/product/myra-revolving-chair/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","jarvis-dining-table-set","JARVIS â€“ DINING TABLE","98499","In stock","1","images/jarvis-dining-table-set/jenish-diningset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/jarvis-dining-table-set/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","lucky-88-dining-table","LUCKY 88 â€“ DINING TABLE","87499","In stock","1","images/lucky-88-dining-table/lucky-88-dining-table-set-betterhomeindia.jpg","https://www.betterhomeindia.com/product/lucky-88-dining-table/","not yet imported","",""
"import","cabinets-sideboards","","TV units fit cabinets/storage collection","T V Unit","t-v-unit","ilsa-t-v-unit","ILSA â€“ T. V. UNIT","25000","In stock","1","images/ilsa-t-v-unit/ILSA---T.-V.-UNIT.jpg","https://www.betterhomeindia.com/product/ilsa-t-v-unit/","not yet imported","",""
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","tiro-garden-set","TIRO â€“ GARDEN SET","29499","In stock","2","images/tiro-garden-set/garden-set-brown.jpg | images/tiro-garden-set/lobbyset-2.jpg","https://www.betterhomeindia.com/product/tiro-garden-set/","not yet imported","",""
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","pilo-garden-set","PILO â€“ GARDEN SET","30999","In stock","2","images/pilo-garden-set/pilo-gardenset-betterhomeindia.jpg | images/pilo-garden-set/lobbyset-2.jpg","https://www.betterhomeindia.com/product/pilo-garden-set/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","yelin-dining-table-set","YELIN â€“ DINING TABLE SET","99999","In stock","1","images/yelin-dining-table-set/yelin-diningset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/yelin-dining-table-set/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","siska-dining-table-set","SISKA â€“ DINING TABLE SET","91999","In stock","1","images/siska-dining-table-set/siska-diningset-bettterhomeindia.jpg","https://www.betterhomeindia.com/product/siska-dining-table-set/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","lista-dining-set","LISTA â€“ DINING TABLE SET","80499","In stock","1","images/lista-dining-set/lista-diningtable-set-bettehomeindia.jpg","https://www.betterhomeindia.com/product/lista-dining-set/","not yet imported","",""
"import","wardrobes","imported by category","Existing wardrobe collection","Wardrobe","wardrobe","lio-sliding-cupboard-warddrob","LIO SLIDING CUPBOARD â€“ WARDROBE","46999","In stock","1","images/lio-sliding-cupboard-warddrob/LIO-SLIDING-CUPBOARD-WARDROBE.jpg","https://www.betterhomeindia.com/product/lio-sliding-cupboard-warddrob/","imported","2026-05-27T19:50:45.903Z","/products/lio-sliding-cupboard-warddrob"
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","jes-3-in-1-side-table-set-center-table","JES 3 IN 1 SIDE TABLE SET â€“ CENTER TABLE","16999","In stock","1","images/jes-3-in-1-side-table-set-center-table/jes-side-table-center-table-betterhomeindia.jpg","https://www.betterhomeindia.com/product/jes-3-in-1-side-table-set-center-table/","imported","2026-05-27T19:50:45.903Z","/products/jes-3-in-1-side-table-set-center-table"
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","vesta-folding-picnic-table-garden-set","VESTA FOLDING PICNIC TABLE â€“ GARDEN SET","8500","In stock","2","images/vesta-folding-picnic-table-garden-set/folding-picnic-table-betterhomeindia-1.jpg | images/vesta-folding-picnic-table-garden-set/lobbyset-2.jpg","https://www.betterhomeindia.com/product/vesta-folding-picnic-table-garden-set/","not yet imported","",""
"review-map","beds","","Mixed source category; name suggests bed","New Arrivals","new-arrivals","felta-folding-bed","FELTA â€“ FOLDING BED","5999","In stock","2","images/felta-folding-bed/felta-folding-bed-betterhomeindia.jpg | images/felta-folding-bed/folding-bed-betterhomeindia.jpg","https://www.betterhomeindia.com/product/felta-folding-bed/","not yet imported","",""
"new-category","bookshelves","","Add new Bookshelves collection","Bookshelf","bookshelf","winni-book-shelve","WINNI â€“ BOOK SHELVE","15000","In stock","1","images/winni-book-shelve/winni-bookshelve-betterhomeindia2.jpg","https://www.betterhomeindia.com/product/winni-book-shelve/","not yet imported","",""
"new-category","bookshelves","","Add new Bookshelves collection","Bookshelf","bookshelf","juke-book-shelve","JUKE â€“ BOOK SHELVE","14000","In stock","1","images/juke-book-shelve/juke-book-shelve-betterhomeindia.jpg","https://www.betterhomeindia.com/product/juke-book-shelve/","not yet imported","",""
"new-category","bookshelves","","Add new Bookshelves collection","Bookshelf","bookshelf","vino-book-shelve","VINO â€“ BOOK SHELVE","20000","In stock","1","images/vino-book-shelve/vino-bookshelve-betterhomeindia.jpg","https://www.betterhomeindia.com/product/vino-book-shelve/","not yet imported","",""
"new-category","bookshelves","","Add new Bookshelves collection","Bookshelf","bookshelf","milo-book-shelve","MILO â€“ BOOK SHELVE","19500","In stock","1","images/milo-book-shelve/milo-book-shelve-betterhomeindia.jpg","https://www.betterhomeindia.com/product/milo-book-shelve/","not yet imported","",""
"new-category","bookshelves","","Add new Bookshelves collection","Bookshelf","bookshelf","eiva-book-shelve","EIVA â€“ BOOK SHELVE","16000","In stock","1","images/eiva-book-shelve/eiva-bookshelve-betterhomeindia.jpg","https://www.betterhomeindia.com/product/eiva-book-shelve/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","davis-revolving-chair","DAVIS â€“ REVOLVING CHAIR","4000","In stock","1","images/davis-revolving-chair/davis-revolving-chair-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/davis-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","jessy-revolving-chair","JESSY â€“ REVOLVING CHAIR","7000","In stock","1","images/jessy-revolving-chair/jessy-betterhomeindia.png","https://www.betterhomeindia.com/product/jessy-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","hike-revolving-chair","HIKE â€“ REVOLVING CHAIR","4000","In stock","1","images/hike-revolving-chair/hike-revolving-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/hike-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","flosy-revolving-chair","FLOSY â€“ REVOLVING CHAIR","4500","In stock","1","images/flosy-revolving-chair/flosy-revolving-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/flosy-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","greta-revolving-chair","GRETA â€“ REVOLVING CHAIR","7499","In stock","1","images/greta-revolving-chair/greta-revolving-chair2-betterhomeindia.jpg","https://www.betterhomeindia.com/product/greta-revolving-chair/","not yet imported","",""
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","jenish-center-table","JENISH â€“ CENTER TABLE","24999","In stock","1","images/jenish-center-table/jenish-centertable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/jenish-center-table/","imported","2026-05-27T19:50:45.903Z","/products/jenish-center-table"
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","amazon-centre-table","Amazon â€“ Centre Table","15699","In stock","1","images/amazon-centre-table/amazon-centre-table.png","https://www.betterhomeindia.com/product/amazon-centre-table/","imported","2026-05-27T19:50:45.903Z","/products/amazon-centre-table"
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","vista-center-table","VISTA â€“ CENTER TABLE","21999","In stock","1","images/vista-center-table/vista-centertable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/vista-center-table/","imported","2026-05-27T19:50:45.903Z","/products/vista-center-table"
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","diva-center-table","DIVA â€“ CENTER TABLE","24000","In stock","1","images/diva-center-table/03.jpg","https://www.betterhomeindia.com/product/diva-center-table/","imported","2026-05-27T19:50:45.903Z","/products/diva-center-table"
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","zebra-center-table","ZEBRA â€“ CENTER TABLE","12499","In stock","1","images/zebra-center-table/zebra-center-table-betterhomeindia.jpg","https://www.betterhomeindia.com/product/zebra-center-table/","imported","2026-05-27T19:50:45.903Z","/products/zebra-center-table"
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","syska-bedroom-set","Â SYSKA â€“ BEDROOM SET","34000","In stock","1","images/syska-bedroom-set/syska-bedroomset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/syska-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","breeza-bedroom-set","Breeza â€“ Bedroom Set","42000","In stock","1","images/breeza-bedroom-set/breeza-bedroomset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/breeza-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","wolta-bedroom-set","WOLTA â€“ BEDROOM SET","92000","In stock","1","images/wolta-bedroom-set/wolta-bedroomset-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/wolta-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","felica-bedroom-set","Â FELICA â€“ BEDROOM SET","78500","In stock","1","images/felica-bedroom-set/felica-bedroomset-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/felica-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","angels-bedroom-set","Angels â€“ Bedroom Set","75000","In stock","1","images/angels-bedroom-set/angels-bedroomset-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/angels-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","akira-bedroom-set","Akira â€“ Bedroom Set","65000","In stock","1","images/akira-bedroom-set/akira-bedroomset-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/akira-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","krish-bedroom-set","KRISH â€“ BEDROOM SET","60000","In stock","1","images/krish-bedroom-set/krish-bedroomset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/krish-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","flora-bed-room-set","FLORA â€“ BED ROOM SET","60000","In stock","1","images/flora-bed-room-set/flora-bedroomset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/flora-bed-room-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","duke-bedroom-set","DUKE â€“ BEDROOM SET","42000","In stock","1","images/duke-bedroom-set/Duke-bedset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/duke-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","veloma-bedroom-set","VELOMA â€“ BEDROOM SET","70000","In stock","1","images/veloma-bedroom-set/valoma-bedset-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/veloma-bedroom-set/","not yet imported","",""
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","cosmo-bedroom-set","Cosmo â€“ Bedroom Set","58000","In stock","1","images/cosmo-bedroom-set/Cosmo-bedset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/cosmo-bedroom-set/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","lapiz-corner-sofa-set","LAPIZ â€“ CORNER SOFA SET","66999","In stock","1","images/lapiz-corner-sofa-set/lapiz-sofaset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/lapiz-corner-sofa-set/","imported","2026-05-27T19:50:45.903Z","/products/lapiz-corner-sofa-set"
"new-category","bookshelves","","Add new Bookshelves collection","Bookshelf","bookshelf","tino-book-shelves","TINO â€“ BOOK SHELVES","18000","In stock","1","images/tino-book-shelves/tino-bookshelve-betterhomeindia.jpg","https://www.betterhomeindia.com/product/tino-book-shelves/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","monalisa-sofaset","MONALISA â€“ SOFASET","49999","In stock","1","images/monalisa-sofaset/monalisa-betterhomeindia.png","https://www.betterhomeindia.com/product/monalisa-sofaset/","imported","2026-05-27T19:50:45.903Z","/products/monalisa-sofaset"
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","woodcraft-sofa-set","WOODCRAFT â€“ SOFA SET","83999","In stock","1","images/woodcraft-sofa-set/woodcraft-sofaset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/woodcraft-sofa-set/","imported","2026-05-27T19:50:45.903Z","/products/woodcraft-sofa-set"
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","delhi-gate-sofa-set","Delhi Gate â€“ Sofa Set","61999","In stock","1","images/delhi-gate-sofa-set/delhigate-sofaset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/delhi-gate-sofa-set/","imported","2026-05-27T19:50:45.903Z","/products/delhi-gate-sofa-set"
"new-category","bedroom-sets","","Add new Bedroom Sets collection","Bed Room Set","bed-room-set","diamond-bedroom-set","DIAMOND â€“ BEDROOM SET","48000","In stock","1","images/diamond-bedroom-set/04.jpg","https://www.betterhomeindia.com/product/diamond-bedroom-set/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","yet-conferance-chair-office-chair","YET CONFERANCE CHAIR â€“ OFFICE CHAIR","3999","In stock","1","images/yet-conferance-chair-office-chair/yeti-conferance-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/yet-conferance-chair-office-chair/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","vina-reclinear-chair-new-arrival","VINA RECLINEAR CHAIR â€“ SOFA CHAIR","28000","In stock","1","images/vina-reclinear-chair-new-arrival/vina-reclinear-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/vina-reclinear-chair-new-arrival/","imported","2026-05-27T19:50:45.903Z","/products/vina-reclinear-chair-new-arrival"
"review-map","dining-sets","","Mixed source category; name suggests dining","Sankheda Furniture","sankheda-furniture","kalgi-sankheda-dining-set","KALGI â€“ SANKHEDA DINING SET","42000","In stock","1","images/kalgi-sankheda-dining-set/sankheda-round-dining-betterhomeindia.jpg","https://www.betterhomeindia.com/product/kalgi-sankheda-dining-set/","not yet imported","",""
"review","manual-review","","Mixed source category; needs manual decision","Sankheda Furniture","sankheda-furniture","karnika-sankheda-temple","KARNIKA â€“ SANKHEDA TEMPLE","10000","In stock","1","images/karnika-sankheda-temple/sankheda-temple-betterhomeindia.jpg","https://www.betterhomeindia.com/product/karnika-sankheda-temple/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","forsa-revolving-chair","FORSA â€“ REVOLVING CHAIR","4500","In stock","1","images/forsa-revolving-chair/forsa-revolving-chair-betterhomeindia.png","https://www.betterhomeindia.com/product/forsa-revolving-chair/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Cafe Furniture","cafe-furniture","dove-stool-cafe-furniture","DOVE STOOL â€“ CAFE FURNITURE","3999","In stock","1","images/dove-stool-cafe-furniture/DOVE-STOOL-CAFE-FURNITURE.jpg","https://www.betterhomeindia.com/product/dove-stool-cafe-furniture/","not yet imported","",""
"review-map","office-furniture","","Mixed source category; name suggests chair","New Arrivals","new-arrivals","cally-rocking-chair-new-arrival","Cally Rocking Chair â€“ New Arrival","18000","In stock","1","images/cally-rocking-chair-new-arrival/cally-rocking-chair-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/cally-rocking-chair-new-arrival/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","lisa-dining-set","Lisa â€“ Dining Set","55000","In stock","1","images/lisa-dining-set/lisa-diningset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/lisa-dining-set/","not yet imported","",""
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","milan-centertable","MILAN â€“ CENTRE TABLE","15699","In stock","1","images/milan-centertable/milan-centre-table.png","https://www.betterhomeindia.com/product/milan-centertable/","imported","2026-05-27T19:50:45.903Z","/products/milan-centertable"
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","chinatown-corner-sofaset","Chinatown â€“ Corner Sofaset","78000","In stock","1","images/chinatown-corner-sofaset/Chinatown-sofaset-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/chinatown-corner-sofaset/","imported","2026-05-27T19:50:45.903Z","/products/chinatown-corner-sofaset"
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Cafe Furniture","cafe-furniture","cuba-cafe-chair","Cuba â€“ Cafe Chair","6000","In stock","1","images/cuba-cafe-chair/Cuba-Cafe-Chair.jpg","https://www.betterhomeindia.com/product/cuba-cafe-chair/","not yet imported","",""
